url_path,views_total,views_unique
/grp-bork/samestr_flow,4,4
/grp-bork/samestr_flow/tree/main/metaphlow,3,1
/grp-bork/samestr_flow/blob/main/metaphlow/workflows/samestr.nf,2,1
/grp-bork/samestr_flow/blob/main/nevermore/workflows/pack.nf,2,1
/grp-bork/samestr_flow/blob/main/nextflow.config,2,1
/grp-bork/samestr_flow/tree/main,2,1
/grp-bork/samestr_flow/tree/main/config,2,1
/grp-bork/samestr_flow/tree/main/metaphlow/modules/profilers,2,1
/grp-bork/samestr_flow/tree/main/metaphlow/workflows,2,1
/grp-bork/samestr_flow/blob/main/config/run.config,1,1
